brand,model,year,kilometers_driven,owner_type,fuel_type,price_lakhs
Hyundai,Verna,2018.0,28303,1,PETROL,9.76
Hyundai,i10,2011.0,36164,2,PETROL,1.9635
Maruti,Vitara Brezza,2018.0,50643,2,DIESEL,9.86
Maruti,Dzire,2017.0,42385,2,PETROL,9.45
Tata,Tiago,2018.0,86346,1,PETROL,5.29
Renault,Kiger,2021.0,51670,1,PETROL,7.59
Renault,Kwid,2019.0,70727,1,PETROL,3.2
Maruti,Alto,2010.0,63999,2,PETROL,1.57
Maruti,Alto,2020.0,96916,1,PETROL,3.44
Maruti,Swift,2015.0,50080,1,PETROL,4.79
Hyundai,Elite i20,2017.0,91600,1,PETROL,5.248
Maruti,Ciaz,2016.0,77710,2,DIESEL,3.93
Hyundai,Elite i20,2016.0,103600,3,DIESEL,5.35
Maruti,Baleno,2017.0,56785,2,DIESEL,6.24
Maruti,Swift,2021.0,12045,2,PETROL,7.44
Maruti,Celerio,2016.0,92670,1,PETROL,4.43
Maruti,S PRESSO,2021.0,15012,1,CNG,4.47
Hyundai,Xcent,2016.0,87210,1,CNG,4.46
Honda,WR-V,2018.0,44246,2,PETROL,7.24
Honda,Brio,2012.0,31886,2,PETROL,2.55
Jeep,Compass,2020.0,52332,1,PETROL,17.15
Hyundai,Elite i20,2014.0,45425,2,PETROL,5.26
Renault,TRIBER,2020.0,25986,1,PETROL,6.3
Hyundai,NEW I20,2021.0,14785,1,PETROL,10.61
Honda,City,2015.0,76553,1,PETROL,6.81
Renault,Kwid,2016.0,65840,1,PETROL,3.5
Maruti,Ciaz,2018.0,37678,1,PETROL,7.6
Hyundai,Eon,2018.0,24605,1,PETROL,3.86
Honda,Brio,2014.0,61519,1,PETROL,4.03
Hyundai,NEW SANTRO,2020.0,62978,1,CNG,5.21
Maruti,Swift,2015.0,62276,1,PETROL,4.02
Hyundai,NEW SANTRO,2020.0,12017,1,PETROL,4.36
Maruti,Swift,2015.0,44795,2,DIESEL,6.14
Maruti,Wagon R 1.0,2018.0,100362,1,CNG,4.05
Hyundai,AURA,2022.0,117827,2,DIESEL,6.64
Maruti,S PRESSO,2022.0,15062,1,PETROL,4.45
Hyundai,Grand i10,2016.0,72841,1,PETROL,4.63
Maruti,Ritz,2012.0,97419,2,DIESEL,3.47
Maruti,Wagon R 1.0,2013.0,89791,1,PETROL,3.38
Honda,Amaze,2018.0,58422,1,PETROL,6.28
Honda,City,2010.0,56253,2,PETROL,2.45
Hyundai,i20,2010.0,48522,1,PETROL,2.32
Hyundai,Elite i20,2015.0,43026,1,PETROL,4.18
Datsun,Redi Go,2018.0,34102,1,PETROL,3.24
Maruti,Celerio X,2018.0,25642,1,PETROL,5.36
Maruti,Swift Dzire,2014.0,37725,1,PETROL,3.92
Hyundai,Grand i10,2019.0,18526,1,PETROL,5.4
Hyundai,Verna,2018.0,86703,1,PETROL,9.13
Maruti,Alto 800,2017.0,50821,2,PETROL,3.2
Maruti,Swift,2012.0,32528,1,PETROL,4.01
Maruti,Baleno,2016.0,50173,1,PETROL,6.2
Hyundai,Elite i20,2016.0,74930,1,PETROL,5.54
Maruti,Alto 800,2016.0,41370,3,PETROL,2.64
Honda,Jazz,2017.0,104845,1,PETROL,4.84
Hyundai,Elite i20,2016.0,84407,2,PETROL,6.55
Maruti,Swift,2018.0,22518,2,PETROL,5.73
Hyundai,i20,2012.0,82251,1,PETROL,4.178
Maruti,Swift Dzire,2015.0,48955,1,PETROL,5.51
Maruti,Swift,2010.0,77550,2,PETROL,2.45
Hyundai,Eon,2018.0,86198,2,PETROL,3.07
Maruti,IGNIS,2017.0,69429,1,PETROL,4.98
Volkswagen,Vento,2017.0,105518,3,PETROL,4.0
Hyundai,Grand i10,2017.0,76612,1,PETROL,4.42
Maruti,Alto,2011.0,52743,1,PETROL,1.97
Hyundai,i10,2013.0,57575,1,PETROL,3.41
Maruti,Ertiga,2013.0,51926,2,PETROL,5.9
Hyundai,Elite i20,2017.0,70855,3,PETROL,6.8
Nissan,MAGNITE,2021.0,20338,2,PETROL,8.27
Hyundai,Elite i20,2016.0,101399,1,PETROL,5.72
Maruti,Dzire,2018.0,41352,1,PETROL,8.47
Hyundai,Grand i10,2019.0,19069,2,PETROL,4.56
Hyundai,Elite i20,2016.0,48648,2,PETROL,6.52
Maruti,Baleno,2017.0,22356,1,PETROL,7.53
Volkswagen,Polo,2017.0,58137,1,PETROL,5.05
Hyundai,Verna,2021.0,24255,1,PETROL,13.818
Maruti,New Wagon-R,2021.0,39436,1,PETROL,6.42
Maruti,Dzire,2019.0,24826,2,PETROL,6.16
Volkswagen,Polo,2019.0,29363,1,PETROL,7.31
Tata,TIAGO NRG,2019.0,12544,1,PETROL,5.59
Hyundai,NEW I20,2022.0,19783,1,PETROL,9.84
Tata,TIGOR,2021.0,20393,1,PETROL,5.93
Maruti,New Wagon-R,2020.0,61785,1,CNG,5.3
Tata,TIGOR,2018.0,89624,2,DIESEL,6.23
Maruti,Baleno,2015.0,45242,1,PETROL,4.98
Nissan,Micra Active,2019.0,21066,1,PETROL,5.07
Tata,ALTROZ,2021.0,23307,1,PETROL,7.64
Hyundai,i10,2010.0,53972,2,PETROL,1.79
Honda,City,2015.0,107935,2,PETROL,6.96
Honda,Jazz,2017.0,34958,3,PETROL,6.37
Maruti,Dzire,2018.0,73705,1,PETROL,6.47
Honda,Brio,2013.0,52775,1,PETROL,2.64
Tata,ALTROZ,2021.0,10297,1,PETROL,8.42
Maruti,Baleno,2017.0,18353,1,PETROL,5.54
Toyota,YARIS,2020.0,11633,1,PETROL,8.99
Maruti,IGNIS,2020.0,11195,1,PETROL,4.88
Maruti,Alto K10,2016.0,34949,1,PETROL,3.26
Maruti,Celerio,2018.0,56115,1,PETROL,4.73
Maruti,Wagon R 1.0,2016.0,95574,1,PETROL,4.01
Maruti,Swift,2016.0,65033,1,PETROL,4.85
Maruti,Swift,2014.0,45246,1,PETROL,5.15
Hyundai,Elite i20,2018.0,42185,1,PETROL,7.43
Maruti,Vitara Brezza,2018.0,48600,1,DIESEL,7.33
Maruti,Swift Dzire,2014.0,91114,1,DIESEL,5.29
Hyundai,Elite i20,2016.0,56213,1,PETROL,5.62
Renault,Kwid,2018.0,74022,2,PETROL,3.96
Maruti,Ciaz,2017.0,37341,2,PETROL,5.01
Renault,Kwid,2018.0,13040,1,PETROL,3.04
MG,HECTOR PLUS,2020.0,59688,1,PETROL,16.9
Nissan,Micra Active,2018.0,47101,2,PETROL,4.34
Hyundai,i10,2012.0,95145,1,PETROL,2.74
Hyundai,NEW I20,2022.0,13702,1,PETROL,6.8435
Maruti,Ritz,2011.0,23103,1,PETROL,3.77
Tata,Tiago,2018.0,58648,1,PETROL,5.12
Skoda,Rapid,2015.0,36379,1,PETROL,6.69
Mahindra,XUV500,2015.0,88973,1,DIESEL,9.66
Hyundai,Elite i20,2016.0,44611,1,PETROL,6.59
Maruti,Celerio,2017.0,93039,1,CNG,4.61
Honda,City,2016.0,3160,3,PETROL,7.74
Maruti,XL6,2019.0,35941,1,PETROL,9.3
Renault,Duster,2019.0,25628,1,DIESEL,9.11
Hyundai,Verna,2021.0,41884,1,PETROL,6.86
Maruti,Vitara Brezza,2018.0,45655,1,DIESEL,7.34
Hyundai,Grand i10,2015.0,49048,2,PETROL,4.325
Ford,Ecosport,2018.0,73725,1,PETROL,8.01
Hyundai,Grand i10,2013.0,108985,1,DIESEL,2.84
Maruti,Alto 800,2017.0,31145,2,PETROL,3.43
Maruti,Swift,2014.0,35225,1,PETROL,5.38
Maruti,Swift,2021.0,58838,1,PETROL,6.53
Maruti,S PRESSO,2020.0,51289,1,CNG,5.03
Maruti,IGNIS,2018.0,74410,2,PETROL,5.34
Hyundai,Verna,2019.0,29671,1,PETROL,8.57
Honda,WR-V,2017.0,107627,3,DIESEL,6.79
Volkswagen,Vento,2015.0,107343,2,PETROL,5.04
Hyundai,Creta,2017.0,93563,1,PETROL,9.62
Maruti,Alto 800,2017.0,47048,1,PETROL,2.93
Nissan,MAGNITE,2021.0,48964,1,PETROL,7.98
Maruti,Swift,2016.0,81685,1,PETROL,5.23
Hyundai,i20,2010.0,64580,2,PETROL,1.74
Maruti,Swift,2019.0,32663,1,PETROL,6.26
Hyundai,Elite i20,2017.0,45302,1,PETROL,5.44
Hyundai,i20,2014.0,64558,2,PETROL,4.87
Tata,NEXON,2020.0,72812,2,PETROL,9.89
Hyundai,Elite i20,2017.0,65023,3,PETROL,4.99
Hyundai,Grand i10,2018.0,54708,2,PETROL,5.8
Hyundai,NEW SANTRO,2018.0,30889,1,PETROL,4.56
Hyundai,Elite i20,2019.0,29829,1,PETROL,6.95
Maruti,Ritz,2011.0,18136,1,PETROL,2.02
Maruti,Swift,2018.0,72599,1,PETROL,6.05
Hyundai,Elite i20,2020.0,23664,2,PETROL,7.82
Maruti,Celerio,2015.0,76920,1,PETROL,3.93
Maruti,Dzire,2017.0,17699,1,PETROL,5.86
Maruti,Alto 800,2018.0,42611,1,PETROL,2.98
Honda,WR-V,2017.0,114545,1,PETROL,6.87
Honda,City,2017.0,43877,1,PETROL,8.24
Hyundai,Elite i20,2017.0,40373,2,PETROL,5.4
Renault,Kwid,2016.0,22869,1,PETROL,3.22
Honda,Amaze,2015.0,43721,1,PETROL,4.92
Honda,Amaze,2019.0,34748,1,DIESEL,8.4
Mahindra,XUV500,2019.0,29847,2,DIESEL,12.91
Renault,Kiger,2022.0,15616,1,PETROL,7.87
Hyundai,Creta,2017.0,25273,1,PETROL,8.53
Ford,FREESTYLE,2019.0,17523,1,PETROL,5.83
Hyundai,i20,2010.0,22167,1,PETROL,2.16
Maruti,Swift Dzire,2010.0,36033,1,DIESEL,13.9
Hyundai,GRAND I10 NIOS,2021.0,6279,1,PETROL,5.87
Maruti,Swift,2016.0,82380,1,PETROL,4.5
Maruti,Dzire,2019.0,18097,1,PETROL,8.05
Maruti,Swift,2017.0,57546,1,PETROL,5.48
Maruti,Alto,2021.0,67623,1,CNG,4.22
Maruti,Wagon R 1.0,2014.0,78624,1,CNG,3.28
Hyundai,Creta,2016.0,71048,2,PETROL,6.34
Maruti,Baleno,2016.0,38153,1,PETROL,7.14
Maruti,Baleno,2021.0,25322,1,PETROL,7.99
Hyundai,GRAND I10 NIOS,2021.0,35060,1,PETROL,7.49
Maruti,IGNIS,2018.0,39817,2,PETROL,5.41
Hyundai,Creta,2019.0,24335,1,PETROL,9.86
Maruti,Ciaz,2017.0,56372,2,PETROL,6.02
Hyundai,i10,2011.0,83325,1,PETROL,2.09
Maruti,Celerio,2022.0,7387,1,PETROL,6.2
Hyundai,Grand i10,2019.0,25714,1,PETROL,5.67
Ford,Ecosport,2019.0,28735,2,PETROL,7.92
Hyundai,Elite i20,2016.0,18774,2,PETROL,5.55
Renault,Kwid,2020.0,9326,1,PETROL,4.32
Maruti,Wagon R 1.0,2017.0,52293,1,CNG,3.94
Maruti,Celerio,2022.0,3083,1,PETROL,7.05
Maruti,Vitara Brezza,2019.0,29480,1,DIESEL,7.07
Maruti,Celerio,2014.0,100204,2,PETROL,3.22
Hyundai,Verna,2020.0,17034,1,PETROL,10.49
Ford,FREESTYLE,2018.0,26727,2,PETROL,5.39
Hyundai,Grand i10,2015.0,72036,2,PETROL,4.47
Maruti,Dzire,2019.0,57268,2,DIESEL,8.01
Hyundai,Verna,2019.0,9645,1,PETROL,9.39
Hyundai,Verna,2018.0,20866,1,PETROL,8.62
Tata,Tiago,2019.0,45450,1,PETROL,5.27
Hyundai,Elite i20,2016.0,44423,1,PETROL,6.06
Honda,Amaze,2020.0,57787,2,PETROL,3.68
Hyundai,Grand i10,2018.0,56129,1,PETROL,5.55
Hyundai,i10,2013.0,87260,1,PETROL,2.21
Hyundai,i10,2013.0,72805,2,PETROL,3.24
Maruti,S PRESSO,2019.0,51395,1,PETROL,4.63
Maruti,Celerio,2021.0,14771,1,PETROL,6.21
Hyundai,Verna,2019.0,75296,1,PETROL,6.36
Toyota,YARIS,2020.0,37283,1,PETROL,10.23
Tata,Tiago,2022.0,30399,1,CNG,7.12
Hyundai,i20,2012.0,75136,2,PETROL,2.93
Renault,Kwid,2020.0,20248,1,PETROL,5.82
Maruti,IGNIS,2019.0,34976,2,PETROL,5.66
Maruti,IGNIS,2019.0,72225,1,PETROL,5.1
Honda,BR-V,2018.0,84334,2,PETROL,8.25
Hyundai,Verna,2018.0,61684,1,PETROL,4.6
Maruti,Celerio,2014.0,89348,1,CNG,3.22
Honda,Amaze,2013.0,110146,2,CNG,3.19
Honda,Amaze,2019.0,38038,1,PETROL,7.42
Hyundai,Grand i10,2016.0,53162,1,PETROL,4.6
Honda,City,2014.0,46573,2,PETROL,6.17
Maruti,Swift,2017.0,25941,1,PETROL,5.76
Honda,WR-V,2018.0,50049,1,DIESEL,8.31
Maruti,Swift,2019.0,9664,1,PETROL,6.04
Maruti,Swift Dzire,2014.0,13243,1,PETROL,8.65
Renault,Duster,2020.0,11172,1,PETROL,10.38
Ford,Ecosport,2018.0,39722,3,PETROL,7.2
Maruti,Alto K10,2011.0,76371,2,PETROL,2.42
Honda,City,2012.0,45413,1,PETROL,8.52
Hyundai,Elite i20,2017.0,83337,1,PETROL,6.57
Tata,ALTROZ,2021.0,40723,1,DIESEL,8.22
Maruti,Ciaz,2021.0,60968,2,PETROL,6.03
Hyundai,i20 Active,2015.0,62593,1,PETROL,5.16
Renault,Kiger,2022.0,15920,1,PETROL,7.82
Honda,City,2010.0,83758,1,PETROL,4.23
Maruti,New Wagon-R,2021.0,25754,1,CNG,6.06
Honda,Brio,2012.0,90671,2,PETROL,3.06
Maruti,Wagon R 1.0,2018.0,30073,1,PETROL,3.97
Hyundai,NEW SANTRO,2019.0,90122,1,PETROL,4.69
Tata,TIGOR,2020.0,14112,1,PETROL,5.66
Maruti,Wagon R 1.0,2018.0,26231,2,PETROL,4.07
Hyundai,Elite i20,2019.0,87935,1,PETROL,7.09
Hyundai,Creta,2016.0,48428,1,PETROL,7.88
Maruti,Baleno,2017.0,47649,1,PETROL,5.89
Hyundai,VENUE,2019.0,32567,1,PETROL,10.69
Hyundai,Elite i20,2018.0,75231,1,DIESEL,7.78
Maruti,Swift,2017.0,13559,1,PETROL,4.7
Maruti,Ciaz,2019.0,42471,1,PETROL,9.03
Hyundai,Xcent,2018.0,68177,1,PETROL,7.96
Maruti,Dzire,2018.0,24092,2,PETROL,7.2
Maruti,Alto,2020.0,44904,1,PETROL,3.8
Honda,WR-V,2017.0,51064,1,PETROL,6.96
Maruti,IGNIS,2019.0,23547,1,PETROL,5.468
Tata,NEXON,2018.0,37384,1,DIESEL,7.0
Nissan,Micra,2019.0,26904,1,PETROL,4.92
Toyota,Corolla Altis,2014.0,95766,2,PETROL,8.22
Maruti,Swift Dzire,2014.0,65926,1,PETROL,4.55
Maruti,Baleno,2017.0,77577,1,PETROL,4.42
Datsun,Redi Go,2018.0,67478,2,PETROL,2.2
Hyundai,Grand i10,2016.0,56280,2,PETROL,3.86
Maruti,Wagon R 1.0,2015.0,17577,1,PETROL,3.42
Maruti,Dzire,2018.0,64402,1,PETROL,11.37
Maruti,Ciaz,2020.0,44460,1,PETROL,10.32
Maruti,Ertiga,2014.0,59133,1,CNG,6.62
Honda,BR-V,2016.0,114831,1,PETROL,7.53
Hyundai,i20,2013.0,73301,2,PETROL,2.94
Hyundai,Eon,2017.0,25667,2,PETROL,3.59
Honda,Civic,2019.0,40972,1,PETROL,18.13
Maruti,Baleno,2017.0,83412,1,PETROL,5.92
Maruti,Swift,2018.0,84823,1,PETROL,5.61
Hyundai,NEW SANTRO,2021.0,53051,1,CNG,5.26
Maruti,Ciaz,2018.0,67388,1,PETROL,8.03
Renault,Duster,2017.0,48719,2,PETROL,7.15
Maruti,New Wagon-R,2021.0,32137,1,CNG,5.93
Maruti,Swift,2013.0,91368,1,DIESEL,4.5
Maruti,Swift,2019.0,39548,1,PETROL,6.45
Maruti,Swift,2017.0,86974,1,PETROL,4.33
Maruti,Swift,2014.0,55145,1,PETROL,4.33
Hyundai,Elite i20,2016.0,56614,1,PETROL,5.34
Hyundai,Verna,2020.0,49351,1,DIESEL,10.27
Maruti,New Wagon-R,2020.0,11232,1,PETROL,5.87
Volkswagen,Polo,2017.0,50734,2,PETROL,6.48
Tata,Tiago,2016.0,109651,1,PETROL,3.48
Tata,Tiago,2018.0,96192,1,DIESEL,4.38
Hyundai,Verna,2020.0,62405,3,PETROL,4.24
Hyundai,Verna,2015.0,77588,1,CNG,4.7
Maruti,Swift,2015.0,77807,2,PETROL,3.84
Honda,City,2017.0,45560,1,PETROL,7.75
Hyundai,i10,2012.0,70032,1,PETROL,3.39
Hyundai,Grand i10,2017.0,60637,1,PETROL,4.73
Maruti,Dzire,2018.0,33302,1,PETROL,6.07
Maruti,Alto,2019.0,17101,2,PETROL,3.74
Hyundai,Elite i20,2018.0,48250,1,PETROL,5.87
Hyundai,i20,2012.0,107982,3,CNG,3.3
Maruti,Ritz,2014.0,32907,2,PETROL,3.15
Maruti,Baleno,2019.0,19693,1,PETROL,8.79
Honda,City,2017.0,124781,1,PETROL,5.67
Honda,Brio,2013.0,62642,1,PETROL,2.88
Maruti,Baleno,2017.0,46009,1,PETROL,5.69
Maruti,IGNIS,2022.0,1376,1,PETROL,6.63
Tata,ALTROZ,2021.0,19794,1,PETROL,7.15
Maruti,Swift,2020.0,50879,1,PETROL,6.36
Maruti,Wagon R 1.0,2011.0,110053,1,PETROL,2.37
Honda,Amaze,2014.0,53879,1,PETROL,2.07
Maruti,Alto K10,2018.0,46731,1,PETROL,3.74
Honda,BR-V,2016.0,67963,1,PETROL,6.82
Renault,Duster,2016.0,57282,1,DIESEL,6.47
Hyundai,Elite i20,2018.0,74363,1,PETROL,5.89
Honda,Brio,2015.0,73916,2,PETROL,4.08
Toyota,Etios,2013.0,13137,1,PETROL,6.59
Maruti,Swift,2012.0,97529,1,PETROL,2.47
Honda,Amaze,2020.0,50385,1,PETROL,7.88
Honda,Amaze,2016.0,60660,2,PETROL,4.19
Maruti,Eeco,2017.0,15016,1,PETROL,4.1
Toyota,YARIS,2021.0,20754,1,PETROL,10.92
Volkswagen,Ameo,2016.0,82556,1,PETROL,6.33
Maruti,S PRESSO,2020.0,4805,2,PETROL,4.77
Skoda,Rapid,2017.0,70248,1,PETROL,7.05
Toyota,YARIS,2020.0,58531,1,DIESEL,6.1435
Renault,Kiger,2021.0,45459,1,PETROL,7.37
Honda,City,2017.0,23141,1,PETROL,7.34
Ford,Ecosport,2019.0,63133,1,DIESEL,9.2
Tata,Tiago,2021.0,45146,1,PETROL,5.98
Maruti,Alto K10,2019.0,28315,1,PETROL,3.81
Maruti,Dzire,2018.0,70986,1,PETROL,6.7
Maruti,Vitara Brezza,2018.0,61369,2,DIESEL,7.62
Hyundai,Grand i10,2017.0,38831,2,PETROL,5.86
Maruti,Alto K10,2018.0,35434,1,PETROL,3.79
Hyundai,GRAND I10 NIOS,2020.0,79701,1,CNG,6.55
Hyundai,Grand i10,2017.0,28851,1,PETROL,4.85
Maruti,Wagon R 1.0,2014.0,46709,3,PETROL,3.3
Hyundai,NEW I20,2021.0,73768,1,PETROL,7.53
Hyundai,NEW I20,2021.0,97621,1,DIESEL,8.62
Maruti,Swift,2011.0,94660,1,PETROL,2.37
Hyundai,Creta,2018.0,93327,2,DIESEL,7.51
Maruti,Swift Dzire,2015.0,83446,1,PETROL,5.81
Maruti,Wagon R 1.0,2018.0,37315,1,CNG,4.43
Hyundai,Elite i20,2019.0,46580,2,PETROL,6.67
Honda,City,2012.0,72618,1,PETROL,7.71
Tata,NEXON,2021.0,19886,1,DIESEL,10.8
Maruti,Swift,2013.0,55645,1,PETROL,3.64
Hyundai,i10,2013.0,29963,1,PETROL,2.87
Maruti,Swift,2019.0,25661,2,PETROL,5.55
Renault,Kiger,2021.0,22637,1,PETROL,8.55
Hyundai,i10,2011.0,62237,1,PETROL,2.48
Tata,NEXON,2019.0,38643,1,PETROL,7.3635
Volkswagen,Vento,2015.0,33510,1,PETROL,4.55
Maruti,Swift,2016.0,84469,1,PETROL,5.93
Hyundai,i20,2013.0,64421,2,PETROL,3.49
Maruti,S Cross,2016.0,117557,1,DIESEL,4.2
Maruti,Dzire,2021.0,30197,1,PETROL,7.81
Hyundai,Elite i20,2015.0,44221,3,PETROL,3.74
Hyundai,NEW SANTRO,2019.0,33688,1,PETROL,5.35
Maruti,IGNIS,2019.0,20364,1,PETROL,5.22
Renault,TRIBER,2019.0,102395,1,PETROL,5.22
Hyundai,Grand i10,2014.0,47903,2,PETROL,3.76
Honda,Brio,2012.0,110366,1,PETROL,3.12
Maruti,Wagon R 1.0,2013.0,45198,1,PETROL,3.84
Honda,City,2016.0,27955,2,PETROL,5.26
Hyundai,GRAND I10 NIOS,2020.0,79978,1,PETROL,6.45
Maruti,Baleno,2019.0,53627,1,PETROL,7.45
Hyundai,NEW SANTRO,2020.0,47887,1,CNG,5.4
Datsun,Redi Go,2016.0,60228,1,PETROL,2.71
Honda,City,2017.0,85948,1,DIESEL,6.44
Maruti,Swift Dzire,2016.0,21303,2,PETROL,7.33
Mahindra,XUV500,2017.0,108691,3,DIESEL,8.7
Datsun,Redi Go,2021.0,18569,1,PETROL,4.7
Hyundai,Elite i20,2017.0,53549,2,PETROL,5.52
Renault,Kwid,2018.0,49245,2,PETROL,4.2
Tata,Harrier,2021.0,70076,1,DIESEL,18.15
Maruti,Ritz,2014.0,116027,2,DIESEL,3.49
Maruti,Zen Estilo,2013.0,11199,2,PETROL,2.12
Hyundai,i10,2012.0,59322,3,PETROL,2.95
Hyundai,Creta,2016.0,70257,1,PETROL,8.68
Maruti,Wagon R 1.0,2012.0,73157,2,PETROL,2.6775
Toyota,Corolla Altis,2014.0,102477,2,PETROL,7.5
Ford,FREESTYLE,2019.0,60282,2,DIESEL,7.03
Volkswagen,Polo,2017.0,54651,2,PETROL,5.88
Honda,City,2015.0,82616,1,PETROL,4.12
Maruti,Swift,2018.0,63025,1,PETROL,6.75
Hyundai,Grand i10,2018.0,7752,1,PETROL,5.5
Renault,Kiger,2022.0,11634,1,PETROL,8.53
Maruti,Celerio,2017.0,30622,2,PETROL,5.18
Toyota,Glanza,2019.0,39014,1,PETROL,8.05
Hyundai,Elite i20,2015.0,44382,1,PETROL,5.35
Maruti,Ciaz,2015.0,65163,2,PETROL,5.0
Hyundai,Elite i20,2018.0,41996,1,CNG,6.19
Honda,Brio,2012.0,57115,2,PETROL,3.47
Maruti,Swift,2015.0,124318,3,DIESEL,3.71
Volkswagen,Polo,2021.0,11858,1,PETROL,10.3
Maruti,Swift Dzire,2013.0,16029,1,PETROL,7.31
Maruti,Alto K10,2015.0,36019,2,CNG,3.09
Honda,City,2017.0,43238,2,PETROL,7.32
Renault,Kiger,2021.0,14598,1,PETROL,8.14
Maruti,New Wagon-R,2019.0,63087,1,CNG,5.07
Maruti,Celerio,2015.0,99579,2,PETROL,4.43
Hyundai,Grand i10,2018.0,24039,1,CNG,4.76
Honda,City,2014.0,41716,1,PETROL,5.26
Maruti,Celerio,2016.0,72575,2,PETROL,4.26
Hyundai,Xcent,2014.0,39761,1,PETROL,3.21
Maruti,Dzire,2019.0,33497,1,PETROL,6.7
Hyundai,i10,2010.0,42334,1,PETROL,2.66
Maruti,Dzire,2017.0,33206,1,PETROL,10.2235
Maruti,Baleno,2020.0,37675,2,PETROL,7.97
Mahindra,XUV500,2021.0,22865,1,DIESEL,14.18
Honda,WR-V,2018.0,37566,2,PETROL,7.5
Hyundai,VENUE,2020.0,81265,1,DIESEL,8.61
Hyundai,Elite i20,2015.0,48581,1,PETROL,5.39
Hyundai,Creta,2016.0,31359,1,PETROL,9.86
Hyundai,Eon,2014.0,68435,1,PETROL,2.52
Maruti,Alto K10,2017.0,93133,3,PETROL,3.17
Maruti,Swift,2018.0,37338,1,PETROL,6.14
Hyundai,i20,2013.0,44300,1,PETROL,4.15
Datsun,Go,2017.0,85298,1,PETROL,3.16
Hyundai,i10,2013.0,70282,2,PETROL,3.25
Hyundai,GRAND I10 NIOS,2019.0,50788,1,CNG,6.25
Hyundai,i10,2010.0,94651,2,PETROL,2.25
Maruti,Alto 800,2017.0,68359,1,PETROL,3.26
Hyundai,Grand i10,2017.0,41866,2,PETROL,3.84
Nissan,MAGNITE,2022.0,25315,1,PETROL,7.41
Renault,Kwid,2017.0,62029,1,PETROL,3.02
Maruti,Baleno,2017.0,57272,1,PETROL,5.43
Hyundai,Eon,2015.0,38429,1,PETROL,2.81
Hyundai,Elite i20,2016.0,82935,1,PETROL,5.43
Hyundai,Verna,2017.0,82196,1,PETROL,7.17
Maruti,Vitara Brezza,2020.0,18026,1,PETROL,6.47
Maruti,S PRESSO,2020.0,29963,1,PETROL,4.1
Hyundai,Grand i10,2015.0,36724,1,PETROL,4.91
Tata,PUNCH,2022.0,27786,1,PETROL,9.11
Hyundai,Grand i10,2018.0,21903,2,PETROL,4.98
Maruti,Baleno,2020.0,30924,1,PETROL,5.54
Maruti,Alto 800,2012.0,88416,2,PETROL,2.39
Tata,Tiago,2018.0,97982,1,PETROL,5.36
Maruti,Alto K10,2018.0,29010,2,PETROL,3.68
Honda,Civic,2019.0,55494,1,DIESEL,4.67
Renault,Kwid,2020.0,24521,1,PETROL,5.75
Hyundai,NEW I20,2020.0,95585,1,PETROL,6.04
Hyundai,NEW SANTRO,2019.0,24043,1,PETROL,4.83
Maruti,Vitara Brezza,2016.0,42216,1,DIESEL,5.77
Volkswagen,Polo,2010.0,102254,2,PETROL,1.92
Hyundai,VENUE,2020.0,18194,1,PETROL,10.15
Hyundai,Grand i10,2018.0,88417,1,PETROL,4.95
Maruti,Swift,2017.0,69739,1,PETROL,4.36
Renault,Kiger,2021.0,6835,1,PETROL,8.58
Hyundai,Elite i20,2017.0,24418,1,PETROL,5.5335
Maruti,Swift,2013.0,74923,1,PETROL,3.91
Ford,Ecosport,2017.0,82722,2,DIESEL,5.84
Hyundai,Elite i20,2020.0,59999,1,PETROL,6.78
Tata,NEXON,2020.0,27750,1,DIESEL,9.45
Datsun,Go Plus,2016.0,52642,1,PETROL,3.43
Hyundai,i10,2012.0,17962,1,PETROL,2.52
Maruti,S PRESSO,2019.0,24086,2,PETROL,4.52
Maruti,Dzire,2019.0,99715,2,PETROL,7.0435
Mahindra,XUV 3OO,2021.0,77621,1,PETROL,7.76
Honda,Brio,2018.0,48847,1,PETROL,4.57
Hyundai,i10,2011.0,22679,2,PETROL,3.28
Maruti,Dzire,2019.0,77569,2,PETROL,5.16
Maruti,Swift,2015.0,89200,1,PETROL,4.79
Hyundai,Eon,2014.0,16083,3,PETROL,2.27
Skoda,Rapid,2016.0,123662,1,PETROL,7.25
Honda,City,2017.0,14466,1,PETROL,18.55
Renault,Kwid,2017.0,66493,1,PETROL,3.17
Maruti,Ritz,2013.0,107239,1,PETROL,3.03
Hyundai,Verna,2017.0,46383,2,DIESEL,9.81
Honda,Amaze,2014.0,39858,1,PETROL,13.25
Mahindra,TUV300,2017.0,94015,1,DIESEL,6.1
Hyundai,i10,2012.0,73424,2,PETROL,2.9165
Renault,Kwid,2017.0,54827,1,PETROL,2.86
Hyundai,New Elantra,2017.0,115484,2,PETROL,8.36
Honda,Brio,2013.0,44323,2,PETROL,3.17
Honda,Amaze,2013.0,72233,1,PETROL,4.29
Hyundai,Eon,2016.0,70411,1,PETROL,3.44
Maruti,Swift,2017.0,46987,1,PETROL,4.5
Hyundai,Creta,2020.0,52422,1,PETROL,14.16
Maruti,New Wagon-R,2019.0,23380,1,CNG,5.29
Hyundai,Grand i10,2015.0,26655,2,PETROL,3.94
Hyundai,Grand i10,2018.0,27782,3,PETROL,4.62
Toyota,YARIS,2018.0,21551,2,PETROL,8.05
